,0
205,0.8993581081128591
206,0.9830658578504342
207,0.9790777970914226
208,0.9952412434036939
209,0.9677771019598614
210,0.999533191886368
211,0.9943494678651165
212,0.9996218873259607
213,0.14404379172763382
214,0.9836666908859454
215,0.9962512006635537
216,0.9905518320141178
217,0.9638178131346059
218,0.9773972034606278
219,0.9958883353136475
220,0.10740534892439313
221,0.9946611045037134
222,0.9857726702352961
223,0.9455677836055392
224,0.9891370582169936
225,0.9948315753213988
226,0.9278798914053925
227,0.17172362076784276
228,0.9907928856889665
229,0.9954467584050859
230,0.9913167754461969
231,0.9991892031462373
232,0.9577702297432963
233,0.975391273350778
234,0.9988612552160259
235,0.9815341423924072
236,0.9939312179674203
237,0.9990485493742814
238,0.9893538934885925
239,0.9984758917191973
240,0.994836040306158
241,0.9959558115013378
242,0.9990586998965886
243,0.9681215835577911
244,0.7709256135412332
245,0.9977167029875225
246,0.9990390359982426
247,0.994598985348074
248,0.969501617210554
249,0.9919538916192603
250,0.9929361352463189
251,0.9970482178141546
252,0.848088496964098
253,0.9970377798931584
254,0.9694299724390096
255,0.9930604015234489
256,0.9420190890091406
257,0.9905668157270857
258,0.9914863760488755
259,0.9672884744918847
260,0.17935878164074925
261,0.9968968421093579
262,0.995325409664524
263,0.999440834516479
264,0.9867899228617889
265,0.9980236059142353
266,0.9993256261456878
267,0.9960588179715453
268,0.9708290747728033
269,0.9990686315744205
270,0.9950651348089746
271,0.9163174946802811
272,0.9983580814802787
273,0.9971176778935362
274,0.9900492445018374
275,0.9933742773600709
276,0.9942973689863667
277,0.9977754835736733
278,0.9996107741229329
279,0.1285313569360116
280,0.9730459743609525
281,0.9873420199745826
282,0.9866851611352594
283,0.9786448095501215
284,0.9972589507071559
285,0.9969903653494134
286,0.9989509819590261
287,0.943535249191213
288,0.9961303925885008
289,0.9993103528720495
290,0.994536412846432
291,0.98380774822072
292,0.9870419240253306
293,0.9987669971659121
294,0.5920613719480061
295,0.9708813857170467
296,0.10907522596527874
297,0.9996642923783883
298,0.9381394915174832
299,0.9956577235587187
300,0.9967593092740648
301,0.985927632963074
302,0.9978145747386675
303,0.950020654535056
304,0.9987992992750773
305,0.9976415750698261
306,0.9991980726380211
307,0.9995843402789045
308,0.9927472987090301
309,0.9970869637943985
310,0.9697482194697097
311,0.9987863417373646
312,0.1152592875447882
313,0.15504399334272911
314,0.9829370046611111
315,0.9948388454466239
316,0.9987155258953875
317,0.9971153001063957
318,0.9950554346291913
319,0.9986969740861531
320,0.09158232679201894
321,0.9939892679108033
322,0.9961955640157694
323,0.9747189593796679
324,0.9962843689815639
325,0.9740826220541393
326,0.9966732718252949
327,0.9869431436576741
328,0.9496887852372811
329,0.9990498691750527
330,0.982248066495828
331,0.18951149011578328
332,0.9706552697419372
333,0.9977562154848445
334,0.9986184315638472
335,0.9770443059189641
336,0.9979548634290444
337,0.9893453469745708
338,0.9943214001233517
339,0.849702271452403
340,0.1578356082729988
341,0.9920876873204744
342,0.9980814987353216
343,0.9824551818727725
344,0.9864583145397754
345,0.9842349339238431
346,0.994798920383654
347,0.9896657907277554
348,0.982104505950149
349,0.9975857338468836
350,0.9783938249432859
351,0.9860023133830315
352,0.9996840049610966
353,0.994571035869403
354,0.9955249400897076
355,0.985790948619927
356,0.9994325348733154
357,0.9968758398294914
358,0.9787929081553459
359,0.9934869195874655
360,0.992369439478128
361,0.9815448366489462
362,0.9996371939717316
363,0.9991693336762615
364,0.9985621650370511
365,0.09793634870787626
366,0.9711115920518936
367,0.9973568654881501
368,0.978023813318986
369,0.999290532847268
370,0.9987377815375847
371,0.9876916982895896
372,0.992836043512072
373,0.9484160769787486
374,0.959222383877989
375,0.9978273736808206
376,0.9989947715757567
377,0.9982505795606454
378,0.9840412408898661
379,0.9509254247293525
380,0.9891950088054312
381,0.9989810464695582
382,0.9992723210627688
383,0.9962083439820886
384,0.9732879832683152
385,0.9181661964402774
386,0.9967180160435093
387,0.9936700404151143
388,0.9978114534693117
389,0.962377689946525
390,0.9968073550259516
391,0.9972237916552156
392,0.9985310770015773
393,0.972356587019228
394,0.967724858264544
395,0.9918284222186673
396,0.9850108935118195
397,0.9934862728299667
398,0.9896153059343564
399,0.9988421814764484
400,0.9998161530163618
401,0.9954276830665384
402,0.998975490746303
403,0.9940325229674886
404,0.998604709541777
405,0.990706659394558
406,0.9970107284099923
407,0.9995752184521832
408,0.9929485838010128
409,0.9699115451850848
410,0.998887846311767
411,0.988503738260978
412,0.9977090835404624
413,0.9994982348717116
414,0.9643369321806537
415,0.9893353884371011
416,0.9952365501687943
417,0.9978872123391906
418,0.5184567187673655
419,0.9910808850642757
420,0.996822480759372
421,0.968692812590758
422,0.9897346667282989
423,0.9831961481740079
424,0.9870313885682408
425,0.9922486095142518
426,0.9871882343447927
427,0.9444471939052698
428,0.984076203963914
429,0.11706960274388667
430,0.9851861320546831
431,0.9796866475674687
432,0.9950419162137718
433,0.9993596056001092
434,0.9982936383884355
435,0.9875018685760989
436,0.9994515863739034
437,0.9971455441249985
438,0.9956196131004964
439,0.9718310586444118
440,0.985139964159109
441,0.9993216183243686
442,0.9931446611070386
443,0.9797595711603755
444,0.9954017022109632
445,0.979148823201673
446,0.9901620373818735
447,0.9999161100663366
448,0.9732663395294563
449,0.9992591447236263
450,0.9968495987651084
451,0.9958220849271517
452,0.9960869469562069
453,0.9967990274353179
454,0.9554305329701633
455,0.9954173288464955
456,0.9966112154840174
457,0.9969278594030555
458,0.9973389953926844
459,0.9938899940220708
460,0.9938184150695405
461,0.9467775844202296
462,0.9591434484181958
463,0.9925358158142359
464,0.9919096699794518
465,0.9757173598954393
466,0.9999022905721462
467,0.9986697440280909
468,0.9993109811746921
469,0.9993503037815069
470,0.9897551665752296
471,0.9640746608442834
472,0.9823234277622805
473,0.9988457569840274
474,0.9990083528137051
475,0.9967926168739963
476,0.9985390181749444
477,0.9592562854642649
478,0.9981988244397698
479,0.9675336166257318
480,0.9871377407357228
481,0.9949230516482246
482,0.6420548189375137
483,0.9980960705227908
484,0.9969927225383698
485,0.9956627334894296
486,0.9980231569139921
487,0.9975564806709278
488,0.9989734853216041
489,0.9982848073423124
490,0.9973252141801943
491,0.9974951886695888
492,0.9550387942261437
493,0.9863151708616102
494,0.9579770132927099
495,0.9992470943533422
496,0.994283299042261
497,0.9952869629372095
498,0.9982753703993646
499,0.9769523278679116
500,0.7693847432741712
501,0.9937260909136565
502,0.996665698103971
503,0.08653908327923832
504,0.9902754517881747
505,0.9984332709170416
506,0.9776415482631889
507,0.9913648215094097
508,0.17123068991707047
509,0.9980015260484497
510,0.9982961695557981
511,0.9978065338352337
512,0.998129615482147
513,0.99991198883038
514,0.8869356191690094
515,0.9992967140440586
516,0.987358069318549
517,0.9666537259483946
518,0.9007366080063766
519,0.9991672409603347
520,0.07513465764413496
521,0.9851064577825978
522,0.9865747672254204
523,0.9977710279798823
524,0.995039140627041
525,0.9974452945756835
526,0.996281504933757
527,0.9962369427721197
528,0.989941730559986
529,0.9997065823059565
530,0.9993343464432306
531,0.9922344788625798
532,0.9746666855687184
533,0.9908194170684297
534,0.982847701068609
535,0.9988965112070388
536,0.9971101305999802
537,0.9865568546170295
538,0.990649134006065
539,0.9859980892957972
540,0.9790817418040466
541,0.9651115802184522
542,0.9988158184816074
543,0.1442429187306694
544,0.9960732195015614
545,0.989054708674494
546,0.9975018159968969
547,0.9945890730381864
548,0.9941217772294074
549,0.9501586917504584
550,0.9909245616567216
551,0.9960743703922753
552,0.9969330082839034
553,0.9986151843747669
554,0.9994599343638105
555,0.5669395938281745
556,0.9874494086960272
557,0.9749610044214319
558,0.9664950553267064
559,0.9968433448439308
560,0.9781038392076138
561,0.9953107407259689
562,0.9982927820048878
563,0.986084148901235
564,0.9773245038658986
565,0.9959969426241376
566,0.9846789647958125
567,0.9488863070563659
568,0.9548155624194511
569,0.9615927186953015
570,0.999722174676643
571,0.998887017690871
572,0.9999194790656621
573,0.9602128593327077
574,0.9997664094386973
575,0.998797034835854
576,0.9935209632721885
577,0.9958592731522565
578,0.9201580875293768
579,0.9972475317205436
580,0.9694045790114165
581,0.9919074264307379
582,0.9896895755368592
583,0.12832840388646827
584,0.9711618943490019
585,0.9876840593454648
586,0.9796693490077192
587,0.9944087545990214
588,0.9921754472655251
589,0.9993112939770138
590,0.9980394423399654
591,0.9477296633611225
592,0.7694566252045244
593,0.9983209526308414
594,0.9974891305621303
595,0.941414967516998
596,0.9947587941024609
597,0.9990811293571402
598,0.99163984735542
599,0.9994439899396814
600,0.9863675937559391
601,0.12103718649846329
602,0.9700610034965096
603,0.9984134256673743
604,0.9908761428772429
605,0.89022659578915
606,0.9989955564105876
607,0.9907436034032968
608,0.9831266921033285
609,0.14188975369568768
610,0.9897333761383247
611,0.9944367448338501
612,0.9738328958588418
613,0.9967694462992713
614,0.9833545498259939
615,0.9914306355736081
616,0.9791094712089828
617,0.9595235921139423
618,0.9881930844104857
619,0.9844271411708878
620,0.9984401422015086
621,0.9912029030918779
622,0.9751526116052853
623,0.9997464331428667
624,0.9979528132546752
625,0.9981618530660751
626,0.9957534714409255
627,0.9920842635942133
628,0.9665314341830691
629,0.9921037961022745
630,0.9964338853235606
631,0.9968689284236271
632,0.9983310979858605
633,0.9879575742145372
634,0.9817635011765463
635,0.9961430000584689
636,0.9987745287028645
637,0.9692857707131621
638,0.9913886484212359
639,0.9969253902484416
640,0.9895215692904641
641,0.9972231282081551
642,0.943093670877485
643,0.9984849272936239
644,0.9982394792707876
645,0.9996566610426195
646,0.9906801234396991
647,0.9970565526262248
648,0.9945581917103226
649,0.9956386726565353
650,0.9987335934465985
651,0.9995882100880559
652,0.09057480841437093
653,0.9973816516975447
654,0.9794831207015262
655,0.993635609358525
656,0.9631759706246695
657,0.9893791509466537
658,0.9868330856137529
659,0.9975422602921526
660,0.9605951568144759
661,0.9994851089686622
662,0.9948054153025709
663,0.9892028498135623
664,0.9900588819169567
665,0.997898865513884
666,0.9956122071494945
667,0.9971765109483564
668,0.992852414432699
669,0.997640354764943
670,0.9969885261500728
671,0.12332486936660558
672,0.9907273960112137
673,0.9985218560879969
674,0.9816424065591077
675,0.9993278275277077
676,0.9655860913189469
677,0.9758714899499321
678,0.9991087939650446
679,0.9993547675458014
680,0.9992855390936599
681,0.9434113378605934
682,0.9981111730194973
683,0.9897421260752628
684,0.07565450852300637
685,0.9982184807759105
686,0.9970158770597135
687,0.9598562527941967
688,0.9987830972644556
689,0.9710311066751062
690,0.9987222033595072
691,0.9982718902638805
692,0.9958631628793815
693,0.9980741364841738
694,0.9850696280533259
695,0.9403254201502089
696,0.997920504859154
697,0.9976024647559693
698,0.9952725200726165
699,0.999492129363932
700,0.9962069378922905
701,0.11337159342216363
702,0.9975776775683617
703,0.997352976546153
704,0.9897043405272827
705,0.9962694041371818
706,0.9967458727243783
707,0.9981831153937448
708,0.9990864616403948
709,0.9785526239426965
710,0.9982551092688068
711,0.9969144506467036
712,0.9981069870121382
713,0.9957260968821133
714,0.9816032683099061
715,0.9872800913553563
716,0.9974639279603141
717,0.08752271116471477
718,0.9745843614633943
719,0.9828509700621662
720,0.9982773903413232
721,0.9987101464292402
722,0.967365399632979
723,0.99132650716732
724,0.9328061739972521
725,0.14777090599719167
726,0.9934193442898107
727,0.9935716326300027
728,0.9994376044807504
729,0.9986635575481368
730,0.959899385561155
731,0.9053648823529837
732,0.9937483394732746
733,0.9964465135791205
734,0.23356355489548197
735,0.9918469451160355
736,0.966453267814074
737,0.9994565181324229
738,0.9895400627951847
739,0.9953837907304386
740,0.9899902571981779
741,0.9977822831684782
742,0.9934324150702204
743,0.993156113075449
744,0.929337364591099
745,0.9937611949587907
746,0.9820801483017559
747,0.9793179422445182
748,0.9856257631257797
749,0.8622638489895127
750,0.9896489210504146
751,0.9894189042499846
752,0.9977245196229468
753,0.9959264060461218
754,0.6570946918861182
755,0.9955269868212121
756,0.9554863037159543
757,0.7750498614291628
758,0.9974897948188328
759,0.9986670754354979
760,0.9997596496552947
761,0.9975397169720877
762,0.7149961385044694
763,0.9957797046350317
764,0.1238955732836241
765,0.9613415134053512
766,0.995791126703307
767,0.9741617569418701
768,0.9889232975297171
769,0.9985496383953161
770,0.9935400079565772
771,0.9940333301716225
772,0.9965617327225232
773,0.9958493024226985
774,0.986633418009005
775,0.984474648223631
776,0.8945711862958418
777,0.976130388907362
778,0.9995721293070149
779,0.0580662102998446
780,0.9950880542415937
781,0.9886090942287825
782,0.989779574302167
783,0.9685772321627205
784,0.9930146504938497
785,0.7688266833628561
786,0.999176678725221
787,0.9812522152950941
788,0.9980920354701371
789,0.9983728783336656
790,0.9876283434745263
791,0.9966807861128489
792,0.9836346685440295
793,0.997705363668959
794,0.9996688914602812
795,0.9946693801838863
796,0.9993280628712674
797,0.9772423513738147
798,0.9987355934162829
799,0.9998705169509697
800,0.9962680525515627
801,0.9979187303622251
802,0.9769612266785888
803,0.9970246115215241
804,0.9929178412779304
805,0.9815816205115941
806,0.9937847902896899
807,0.9975641776485098
808,0.9902203068519015
809,0.0990823202849126
810,0.9980408647915168
811,0.99904866767091
812,0.9639810049886914
813,0.9997742000088388
814,0.9928335996833325
815,0.998371705283609
816,0.9669675089353822
817,0.9994031905188718
818,0.9987626233178458
819,0.9954743118996683
820,0.9902102862577558
821,0.9901927409925736
822,0.9739786301571622
823,0.9972474235800131
824,0.9844015082654304
825,0.9896509425320656
826,0.9976128219434294
827,0.987916737459001
828,0.8990508705308057
829,0.9959172813828977
830,0.9936207614060958
831,0.12358682227949969
832,0.9997345337586115
833,0.9962768379660873
834,0.12279902905466111
835,0.9895682043378947
836,0.9447787395675863
837,0.9419370697158653
838,0.9940746384433311
839,0.857883983956516
840,0.9977998379172135
841,0.9938010357368586
842,0.99927120613258
843,0.9841061634469157
844,0.9858954534192311
845,0.15001780939292975
846,0.9278306095151424
847,0.9444530016366508
848,0.9993252320690637
849,0.9909914689124388
850,0.9973852004770156
851,0.14623900537707757
852,0.9946517052314826
853,0.9782944896576635
854,0.9982704815470697
855,0.9959642703712382
856,0.9941549139564626
857,0.9982257923468271
858,0.9926412673564398
859,0.9988459826543937
860,0.9953404798716943
861,0.9992143366004438
862,0.9989878934479326
863,0.9939490093335843
864,0.17279929953950723
865,0.9674913662529953
866,0.9963785496735535
867,0.9832303523082088
868,0.9987304816129696
869,0.990567008275149
870,0.9897652672877981
871,0.9993828986329479
872,0.9849709943360828
873,0.9986975471354422
874,0.9924085546955065
875,0.9956960015616365
876,0.9966077519010914
877,0.8689476178193862
878,0.09423820436806174
879,0.8248305074882187
880,0.9806901752696348
881,0.9997488122123228
882,0.9990443456098991
883,0.1732584373835876
884,0.9985720264322948
885,0.9968123367473266
886,0.9943267954574121
887,0.9986454627218335
888,0.994857449686177
889,0.9961106957275472
890,0.9940207396030216
891,0.9937077734345737
892,0.16083359350080162
893,0.9756206865108856
894,0.9978394542591059
895,0.9960313223560396
896,0.9944850794621504
897,0.9806392799129316
898,0.9975468196791264
899,0.9732064003198361
900,0.99888779827937
901,0.9982128703042726
902,0.974675224082838
903,0.9647938182379268
904,0.9969388940589795
905,0.9975093179669388
906,0.9992919560463267
907,0.9850655207900721
908,0.9554092285247782
909,0.9997897284632173
910,0.9966651581329851
911,0.999522878663083
912,0.9964835972302185
913,0.9666058998474721
914,0.9980787752896688
915,0.9931899240443689
916,0.998277026479799
917,0.9988074999688642
918,0.9927673146130824
919,0.979991989106247
920,0.9998000016514202
921,0.99618698840725
922,0.9904623756776966
923,0.9995668656651593
924,0.9977917105630935
925,0.9869932917048899
926,0.9446900076346132
927,0.998823180192184
928,0.9899800737105318
929,0.9960006377923425
930,0.9953621755423743
931,0.9113035343201508
932,0.9842952061656963
933,0.9998206082495474
934,0.9078099974737585
935,0.9943492850317208
936,0.947455324774124
937,0.9981989967550212
938,0.14472986344451833
939,0.992096850489846
940,0.9463315185487395
941,0.9900126160156988
942,0.97801060729494
943,0.9749091164498757
944,0.9767953712991437
945,0.998987307029516
946,0.9990213683729394
947,0.9968953820462901
948,0.9972347835260971
949,0.06838023402810589
950,0.9862872088885261
951,0.9946303568762651
952,0.963785329637236
953,0.9959542647173549
954,0.9946129627567462
955,0.9996811891323889
956,0.5799968969523102
957,0.9985122822455083
958,0.9725251516352564
959,0.9975836019969404
960,0.9994892488733738
961,0.9970370631871677
962,0.9800555132766043
963,0.9939399379369376
964,0.9982063800776487
965,0.9746516791678582
966,0.9986259067086192
967,0.9994960701633364
968,0.9970506612480363
969,0.9766541243268402
970,0.9963650950493248
971,0.991726696831966
972,0.9138123601539792
973,0.9932859863431512
974,0.9996683970403778
975,0.9900027678314898
976,0.9976391683939845
977,0.9986126649902192
978,0.9960833072059982
979,0.976383736334689
980,0.9959311254492087
981,0.9951103082483775
982,0.9749105452598293
983,0.9997587059477077
984,0.99954769296894
985,0.9965379207500069
986,0.9894014436340015
987,0.978984511003217
988,0.9977341883537613
989,0.9817958961844196
990,0.9959907347152024
991,0.9991540025888432
992,0.9991645548539116
993,0.9579986774538389
994,0.9772801536847109
995,0.997856807179001
996,0.9996125288500225
997,0.9998609461299336
998,0.987923548517546
999,0.9946698035813225
